,squareMeters,numberOfRooms,hasYard,hasPool,floors,cityPartRange,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasGuestRoom,price
5044,86424,86,1,1,100,9,1998,0,1,5568,6811,895,6,8654131.8
5045,44595,29,0,0,77,4,1998,1,0,5697,2652,562,7,4460946.8
5046,60056,75,0,1,7,9,1995,0,1,7429,2535,344,7,6011032.5
5047,30896,27,1,1,15,9,2008,1,0,2033,2708,342,5,3097036.8
5048,54484,38,1,0,76,8,2011,1,0,9399,618,838,6,5456741.1
5049,16571,50,0,0,82,10,1993,0,1,8026,510,463,10,1663083.3
5050,87858,18,0,0,31,6,2020,0,1,8181,7529,209,8,8786967.0
5051,19869,99,0,0,86,10,2021,0,1,8661,6108,339,3,1992188.1
5052,54298,90,1,0,24,3,2017,0,1,8083,7857,829,3,5432285.7
5053,8191,10,1,0,30,7,2001,0,1,9361,6799,434,7,823318.1
5054,79950,89,0,0,64,9,1997,1,0,2113,9708,220,8,7997513.7
5055,73332,42,0,1,49,5,2000,0,0,2779,7068,594,5,7339665.0
5056,31669,8,1,1,21,9,1998,1,0,5984,2875,920,7,3174122.8
5057,97412,27,0,1,90,2,2002,0,0,4015,1684,726,2,9747182.2
5058,63163,93,0,1,36,10,2008,0,1,1326,493,659,7,6324361.8
5059,43907,29,0,0,34,10,2017,0,1,6877,3185,612,3,4392043.7
5060,64260,38,0,0,29,3,2018,0,1,2011,9900,255,7,6427856.8
5061,42585,74,1,1,30,7,2000,0,1,3600,9515,805,1,4266978.0
5062,35108,94,1,0,14,3,2009,0,1,7735,7315,480,8,3515504.9
5063,12127,22,0,0,69,10,1998,0,0,8522,915,882,2,1214434.8
5064,63669,45,0,0,72,5,2001,1,1,5474,1174,828,4,6372430.1
5065,24278,59,0,0,60,1,2000,0,1,6038,3508,673,5,2430050.0
5066,18937,50,1,0,45,9,2001,1,0,5676,4159,263,5,1899216.1
5067,82865,32,0,1,97,10,2001,0,0,7868,9394,637,7,8296881.1
5068,58599,96,0,0,97,1,2010,0,0,140,8153,935,3,5862285.0
5069,85101,91,1,1,44,2,2015,0,0,908,9450,104,10,8517678.5
5070,95649,3,0,1,8,5,1992,1,1,9403,669,253,10,9567841.2
5071,2448,87,1,0,30,3,1990,1,1,170,9533,158,4,251247.0
5072,31539,62,0,1,11,5,2010,1,1,8253,9833,749,7,3158408.0
5073,96853,91,0,0,62,10,2007,1,0,9286,3999,616,6,9689548.7
5074,64718,54,0,1,4,2,2003,1,1,3947,659,781,1,6476248.3
5075,5263,64,1,0,25,1,2014,1,1,2881,1324,659,9,530890.4
5076,1115,97,1,1,96,10,2014,1,0,1015,6156,517,1,129053.4
5077,35568,6,0,0,26,10,1998,0,1,951,5246,724,8,3558401.8
5078,98423,8,0,0,10,8,2011,1,0,7336,2547,111,9,9843291.1
5079,78772,64,1,1,60,5,1995,1,0,6523,4244,275,1,7887820.5
5080,6592,59,0,0,99,8,2014,1,0,3049,3677,396,7,666733.4
5081,22773,16,1,0,44,4,2009,1,0,8129,4394,501,0,2283953.9
5082,4800,51,0,1,83,6,1995,0,0,3715,24,786,1,489132.5
5083,65322,24,1,1,67,9,2015,0,1,4968,7739,923,3,6543253.5
5084,29310,74,0,0,3,9,2000,1,0,10,5197,968,9,2932138.0
5085,70742,95,1,1,99,4,1993,0,1,552,1971,261,2,7091010.3
5086,60239,37,1,0,77,2,1998,1,1,7220,5238,276,5,6032661.8
5087,35693,67,0,1,94,3,2012,1,0,755,7911,149,4,3579115.2
5088,8395,94,0,1,2,7,2019,1,0,1618,5529,833,10,842343.9
5089,81718,46,1,1,20,5,2015,0,1,8712,7677,179,7,8179978.5
5090,79368,63,1,1,14,5,2003,1,0,2341,7686,743,2,7940744.3
5091,35420,86,0,0,43,5,2010,0,1,4993,1948,813,1,3543382.0
5092,33267,84,0,0,68,1,2018,1,0,2950,8565,631,0,3329395.8
5093,57971,35,0,0,41,9,1993,1,0,4187,8577,977,0,5800901.3
5094,17686,100,1,1,66,5,2010,0,0,3069,161,303,3,1777384.0
5095,59159,62,0,0,80,7,2017,1,1,1811,3602,428,7,5921171.7
5096,75700,25,0,0,55,3,2013,0,0,7489,2230,433,3,7571506.3
5097,92384,95,0,0,3,1,2014,1,1,789,1421,455,6,9239195.4
5098,87425,60,0,1,61,8,2004,1,0,1411,6079,715,4,8748652.4
5099,18040,80,1,1,62,9,2016,1,0,3029,3408,157,4,1813007.6
5100,68992,99,1,0,39,7,1995,1,0,2245,7012,682,8,6907585.5
5101,10141,66,1,0,48,5,1997,0,1,9916,9931,372,6,1020755.7
5102,83647,83,0,0,33,5,2003,0,0,6035,2696,405,9,8367526.3
5103,94846,26,0,1,60,4,2014,1,1,887,419,441,8,9492403.4
5104,42105,72,0,0,5,1,2015,0,1,7013,2111,480,5,4211221.5
5105,49833,93,0,1,48,10,2017,1,1,6874,3053,194,6,4991168.7
5106,35825,25,1,0,12,7,1992,1,1,7272,8481,167,2,3587596.2
5107,69428,8,0,1,1,10,2013,0,0,8231,1812,118,9,6944939.3
5108,77287,55,1,0,86,8,2014,1,1,5138,8884,437,5,7734572.4
5109,13166,33,0,0,80,2,2019,0,1,4804,6606,1000,8,1323421.9
5110,46131,38,1,1,15,2,2005,0,1,7725,7497,249,10,4619824.5
5111,37111,54,1,1,85,9,1991,0,1,2218,6396,679,7,3720632.1
5112,46540,26,0,0,85,9,2009,0,1,5740,2401,667,3,4656975.9
5113,32369,98,0,1,32,4,2013,1,1,5326,5077,182,2,3242795.3
5114,2192,69,1,0,84,9,1999,0,1,9578,3627,748,2,226924.9
5115,22752,14,1,1,58,5,2008,0,1,7726,6506,988,4,2284238.8
5116,43252,4,0,0,14,3,2010,0,0,9888,331,691,1,4326741.0
5117,64697,9,0,0,56,8,2005,1,1,1581,9560,510,0,6474788.5
5118,93168,74,0,1,58,7,2002,1,0,6692,923,690,10,9321665.2
5119,94681,15,0,1,38,8,1998,0,0,4413,4556,757,0,9476231.8
5120,27903,21,1,0,65,5,2007,1,1,7234,1491,211,0,2800107.7
5121,2943,1,1,1,29,9,2005,0,1,4470,8588,851,9,302523.5
5122,80746,36,0,0,19,6,2003,1,1,7670,1538,892,7,8077153.3
5123,13449,81,1,0,99,2,2016,0,1,9907,7141,293,7,1356395.6
5124,66907,24,1,1,93,10,2012,0,0,6630,8145,366,6,6703560.2
5125,83377,43,0,0,45,8,2003,1,0,937,2463,831,7,8342685.3
5126,77849,12,0,0,55,5,2002,0,0,1951,48,303,8,7789805.2
5127,92759,90,1,0,21,8,1992,1,1,3299,4523,760,9,9280104.2
5128,47283,43,1,1,6,6,2012,0,1,9325,6508,856,10,4734429.2
5129,96593,95,1,0,79,10,2009,1,0,222,645,761,7,9665702.9
5130,71226,52,1,0,66,7,1995,0,0,7795,7032,782,4,7127541.5
5131,49136,9,1,1,48,8,2006,0,0,4728,1455,998,9,4919606.6
5132,67434,67,1,1,16,3,1997,0,1,3840,7239,906,2,6749956.7
5133,55324,87,0,1,47,1,1994,0,1,2998,9303,291,5,5535750.4
5134,43410,68,1,0,30,6,2006,1,0,5208,8672,754,9,4346921.6
5135,54919,13,1,0,15,7,1996,1,0,4870,2998,647,0,5497882.6
5136,3880,24,1,1,85,1,2013,0,0,8299,9128,246,6,394027.3
5137,7028,35,1,1,20,1,1995,0,1,7528,1094,219,9,711682.5
5138,31433,31,1,1,6,6,2016,0,1,2568,2822,145,7,3152681.6
5139,83521,59,1,1,47,2,2007,0,1,3228,7518,195,3,8360843.7
5140,60797,97,1,1,13,5,2002,0,1,558,1845,986,6,6088961.2
5141,86284,100,1,0,22,3,1990,1,0,7612,7741,366,3,8632859.0
5142,44966,52,0,0,18,1,2020,1,0,5180,6140,328,8,4497556.0
5143,18932,36,0,0,51,10,1991,1,0,3661,8156,110,10,1897312.1
5144,91250,88,0,0,73,8,1997,1,1,9598,2750,273,3,9129722.7
5145,92563,2,1,0,22,7,1993,1,1,4159,5790,722,6,9262042.3
5146,48319,59,0,1,54,8,1998,1,1,412,8014,378,0,4839740.8
5147,27565,79,1,0,3,8,1999,0,1,5802,4636,634,3,2760622.9
5148,38455,44,0,0,77,4,2020,1,0,9249,7247,663,1,3851261.0
5149,66180,6,0,0,80,6,2003,0,0,3288,5651,164,10,6619700.3
5150,43037,78,0,1,82,7,2015,0,1,8444,2540,426,5,4310516.5
5151,49365,94,1,0,46,7,2016,1,1,871,8087,185,3,4941743.6
5152,7364,45,1,1,77,6,2010,0,0,4918,8690,650,6,746098.0
5153,49588,36,0,0,75,9,1998,1,1,9692,6974,301,9,4963749.8
5154,51957,65,0,1,16,3,2021,0,0,3141,2522,988,3,5199371.1
5155,31383,68,1,0,12,7,2008,1,0,3741,6864,877,5,3144398.8
5156,97271,53,0,1,64,2,2011,0,1,9741,1674,800,3,9738138.1
5157,74271,67,1,0,6,7,1992,0,1,7245,718,756,9,7430269.2
5158,37217,90,1,0,85,9,2000,1,1,2628,9985,309,6,3729864.0
5159,61295,43,0,1,76,6,1995,0,0,8048,688,329,0,6135795.5
5160,53067,14,0,0,74,10,1991,0,0,7988,3151,647,2,5312209.1
5161,45732,86,1,1,32,7,2011,0,1,7868,2299,462,9,4583088.1
5162,73470,43,1,1,32,5,2001,0,0,5516,47,234,9,7356027.1
5163,75839,41,1,1,73,6,2019,1,0,402,4872,886,5,7595476.9
5164,19658,53,0,0,31,7,2005,0,1,7965,1625,818,1,1969247.5
5165,67974,48,0,0,2,1,2021,0,0,6054,166,788,4,6797812.1
5166,14195,3,0,0,41,10,1991,0,0,3179,8066,116,2,1421839.1
5167,12624,45,0,0,68,4,2001,0,1,270,5844,506,10,1268100.1
5168,12739,100,0,0,70,10,2010,1,0,7855,3597,910,2,1278581.0
5169,50567,50,0,0,19,6,2013,0,1,1657,7647,531,6,5058199.3
5170,25079,10,1,0,99,1,2018,1,1,727,1060,841,0,2515722.8
5171,14856,3,0,1,57,6,2018,0,0,3592,3199,819,5,1490234.8
5172,48408,85,1,0,60,2,2020,0,1,918,4329,176,5,4844150.0
5173,9423,51,0,0,56,1,2010,0,0,2142,6254,926,9,944455.0
5174,82614,37,1,0,60,5,2002,1,1,58,4179,875,1,8269246.2
5175,15726,33,0,1,40,9,2013,0,1,359,9031,867,5,1580718.3
5176,78671,86,0,0,17,3,2013,0,0,5203,1318,841,5,7868709.3
5177,20197,64,1,0,97,7,1990,0,1,6461,2859,138,6,2027294.0
5178,30713,97,0,1,64,8,2011,0,0,9968,4515,446,6,3079646.1
5179,83019,10,0,1,79,5,1993,1,0,9536,5524,432,5,8307344.3
5180,34639,25,1,1,98,7,2017,1,1,8732,8680,421,5,3474105.7
5181,19606,82,1,0,89,4,2009,1,1,7187,1788,668,5,1972219.9
5182,54753,100,1,0,84,8,2000,0,1,8285,9972,281,9,5482557.0
5183,35750,84,1,1,99,1,1991,0,1,4748,1335,721,8,3587011.1
5184,40776,63,1,1,5,3,2005,0,0,7587,4245,188,9,4083372.5
5185,76938,62,0,1,64,2,1990,0,1,9365,3276,850,7,7697356.0
5186,22421,30,0,0,46,8,1996,1,0,6380,6562,776,10,2245981.6
5187,78379,4,1,1,3,8,2002,0,0,4238,7147,140,8,7845253.2
5188,28804,79,0,1,36,8,1998,0,0,8294,963,937,10,2884048.8
5189,2434,16,1,1,18,9,2013,0,0,5345,890,884,3,253611.3
5190,23281,86,0,0,30,6,2004,0,0,9637,4835,136,7,2329260.4
5191,92417,91,0,0,7,3,2001,0,1,8642,1223,412,9,9242684.1
5192,82560,46,0,0,56,4,2012,1,1,3950,4525,218,4,8258817.2
5193,24936,67,0,0,70,1,2020,0,1,5815,973,349,10,2498112.0
5194,3261,7,1,0,52,7,2013,1,0,6538,5379,172,2,333334.3
5195,86526,50,1,1,89,3,2003,1,1,4774,6436,735,6,8668619.3
5196,81673,47,0,1,3,1,2013,1,0,2412,4500,767,3,8171876.3
5197,17901,47,0,0,23,1,2021,0,1,8653,1519,734,6,1791955.1
5198,86179,26,0,1,2,5,2013,0,0,894,1124,363,5,8622983.3
5199,84465,47,1,0,64,9,2003,1,0,5688,4033,418,8,8455710.3
5200,37916,26,1,1,52,3,2004,0,0,4276,5143,627,2,3798906.4
5201,20852,100,1,1,11,6,1993,0,1,9496,4175,629,8,2096217.3
5202,86258,100,1,1,55,4,1998,1,1,6357,410,555,8,8632872.8
5203,25784,73,0,0,3,1,1995,0,1,4807,1794,121,8,2579008.5
5204,27925,99,1,0,93,9,1991,0,0,483,7178,249,3,2805117.1
5205,59522,13,1,1,24,3,1996,1,0,3542,7925,394,9,5959601.6
5206,31741,97,0,1,89,8,2004,1,0,6044,9099,675,3,3186350.4
5207,37491,53,1,0,53,1,2006,1,1,689,2715,620,3,3756011.6
5208,74283,72,1,1,61,4,2017,0,0,5945,8122,594,5,7441067.7
5209,1251,58,0,1,34,10,1994,0,0,7111,4200,130,4,128837.4
5210,6389,11,0,1,100,2,1991,0,1,9768,1733,479,4,645862.1
5211,92090,7,0,0,9,9,2020,0,1,6989,8355,504,5,9210284.0
5212,85562,99,0,1,33,4,2007,0,1,5732,9105,386,2,8560277.7
5213,90722,46,1,0,30,2,1999,1,1,1975,2598,690,8,9075929.9
5214,66159,81,0,1,26,7,1991,1,0,5825,1874,434,9,6622247.1
5215,71481,48,0,1,35,9,2007,1,0,9555,9808,942,5,7153828.7
5216,20166,8,0,0,89,4,1992,0,0,5504,4,845,0,2022517.2
5217,14635,58,0,0,82,4,1997,0,0,6425,3653,465,2,1471115.7
5218,9180,33,1,0,47,10,2021,1,1,5264,6618,534,2,926287.1
5219,45330,28,1,0,9,4,2018,0,1,7772,3200,627,3,4538131.8
5220,39486,33,1,1,94,3,1997,0,0,187,2104,583,4,3955805.7
5221,85448,35,0,1,54,1,2003,1,0,6809,4496,202,7,8548169.3
5222,54941,21,0,1,87,5,2010,0,1,8814,1318,330,1,5500531.0
5223,46317,20,0,0,87,9,2010,0,0,3009,2790,959,0,4634439.0
5224,36842,15,0,0,36,6,2013,0,0,7010,113,855,6,3686933.3
5225,40101,82,1,1,68,1,2009,1,1,1153,5161,794,5,4023279.9
5226,38586,18,1,0,82,2,1992,1,0,2920,4866,185,2,3866990.2
5227,14274,66,0,0,88,6,1990,1,1,243,5257,349,3,1432787.0
5228,63860,52,1,0,95,5,1997,1,1,9641,2513,934,9,6392454.7
5229,34891,65,0,1,34,7,2020,0,1,1871,5828,169,4,3496198.0
5230,98433,15,1,0,62,6,2000,1,0,2401,7205,317,2,9851666.0
5231,98827,89,0,0,73,4,2014,0,1,647,1865,514,2,9886586.4
5232,52100,3,1,0,55,10,2018,1,0,5990,4074,503,9,5212486.8
5233,19185,89,1,0,84,6,1996,1,1,8514,1414,221,8,1926146.6
5234,58027,9,0,1,35,5,2015,1,1,8401,6632,865,7,5807819.5
5235,93409,38,0,0,9,4,2013,1,0,7980,7771,622,2,9342104.3
5236,28193,90,1,1,82,8,2008,1,1,4083,2224,643,0,2830504.8
5237,24936,52,0,1,94,5,1995,1,1,1318,8153,993,8,2503388.5
5238,5579,97,0,1,93,10,2010,0,1,5773,8839,368,0,567203.0
5239,87479,74,0,1,78,4,2004,1,1,3269,433,829,10,8752889.4
5240,60824,96,1,0,34,3,1995,0,1,8330,8628,165,0,6086663.5
5241,54888,66,0,1,33,1,2017,1,0,182,1071,853,2,5494594.7
5242,46865,18,1,0,39,5,2020,1,1,1187,7858,912,1,4690710.0
5243,41143,70,0,0,93,6,2003,0,0,5736,7314,952,5,4116195.3
5244,61847,85,0,0,96,8,2014,1,0,7804,9945,718,2,6190109.4
5245,16016,35,1,1,2,1,2016,0,1,3311,1636,967,6,1611775.6
5246,30159,16,1,0,9,9,2013,1,0,7204,1534,520,6,3021149.3
5247,32597,81,1,0,64,4,1993,1,1,7663,2244,385,4,3269431.3
5248,91824,65,1,1,75,1,1991,1,0,4280,6849,883,2,9191892.1
5249,90097,38,1,0,94,2,2013,1,0,5202,1312,957,10,9020358.3
5250,85854,62,0,1,46,1,2001,1,0,6111,3208,516,6,8592747.1
5251,6556,57,1,1,46,3,1997,0,0,715,154,832,6,665259.7
5252,83808,55,1,1,86,9,2002,0,1,4434,631,553,3,8396265.2
5253,41301,83,1,0,31,10,2017,1,1,3108,7771,120,4,4138612.7
5254,51517,32,0,0,83,5,2018,1,1,3752,4322,890,7,5155871.8
5255,94856,7,1,0,34,3,1994,1,0,9235,9379,120,6,9488018.4
5256,3818,4,0,0,32,9,2011,1,1,6682,7735,546,3,383235.1
5257,24297,73,1,0,20,3,1992,0,0,9339,7685,863,8,2432581.2
5258,80656,29,1,1,26,1,2012,0,1,5837,1814,127,4,8072208.2
5259,84254,41,1,1,95,4,1990,1,1,3106,6500,992,10,8436781.0
5260,96140,47,0,0,28,4,1997,0,0,2566,8569,106,5,9615267.7
5261,4261,94,0,0,74,2,2016,1,0,2648,2283,667,10,433557.6
5262,9502,8,1,1,22,10,2005,0,1,9415,7629,445,10,957812.5
5263,46390,27,1,0,87,3,2010,1,1,6706,5122,623,7,4645999.0
5264,77989,66,1,1,45,4,2017,1,1,8263,182,997,10,7809037.7
5265,36563,95,1,1,78,10,2002,1,0,8063,8651,626,0,3668071.2
5266,27492,38,0,0,1,2,2002,0,0,5607,9065,951,3,2749560.2
5267,63720,18,0,1,59,9,1990,0,1,279,5973,542,2,6380496.0
5268,88328,35,0,1,19,2,2010,0,0,4895,5965,636,6,8836891.0
5269,10559,13,1,0,42,5,2001,0,1,6513,7298,720,5,1059700.1
5270,36799,62,0,0,15,1,1998,1,0,8005,7603,548,0,3680514.8
5271,52899,33,0,1,54,9,2006,0,1,2001,6340,613,1,5297388.6
5272,67697,71,0,1,15,4,1993,1,0,7645,9826,112,5,6775896.3
5273,82372,55,1,0,2,8,2012,0,0,6577,9864,876,7,8241290.2
5274,93197,76,0,1,46,3,2009,1,0,992,2660,876,4,9325361.9
5275,68703,16,1,1,12,2,2007,0,0,3071,927,442,9,6874684.7
5276,44626,46,1,1,39,4,2004,0,0,2047,8088,824,10,4468759.4
5277,48809,16,0,0,54,1,2012,1,0,3253,4852,916,9,4884591.2
5278,61152,84,1,0,34,9,2007,0,1,8053,8240,884,7,6121942.7
5279,25230,26,1,0,28,5,2000,0,0,3447,6381,846,0,2528241.0
5280,55153,50,1,0,8,9,1997,0,0,7646,1854,308,0,5521415.7
5281,15320,44,1,1,25,4,2011,1,1,9146,8766,580,10,1541104.1
5282,62064,15,0,0,42,1,2003,0,0,6148,2600,705,2,6210682.3
5283,84285,95,1,1,32,10,1993,1,0,6570,1402,888,10,8439379.3
5284,35067,47,1,1,30,1,1992,1,0,9739,3002,602,2,3515220.2
5285,70945,92,1,0,13,10,2011,1,1,621,6671,537,1,7099572.1
5286,69348,68,0,0,44,9,2016,1,0,2039,9886,408,10,6937939.6
5287,23705,8,1,0,88,9,1990,1,1,138,3813,591,8,2381470.0
5288,53359,28,0,0,47,9,2018,0,1,2648,3286,652,5,5340229.8
5289,52801,60,1,0,25,4,1999,1,0,4699,9340,326,5,5286434.9
5290,79109,84,1,0,36,7,1991,1,0,7903,4020,886,8,7917767.1
5291,6305,86,0,0,98,2,1992,1,0,9743,6046,133,0,640701.2
5292,19739,67,0,0,84,3,2021,1,1,1335,19,227,5,1979188.1
5293,72838,60,0,0,31,4,1998,1,1,3357,7033,678,1,7285684.8
5294,94639,10,1,1,72,10,2001,0,1,5829,6959,237,7,9472276.1
5295,43503,94,1,0,34,6,2000,1,0,4752,6325,427,2,4357290.0
5296,36489,98,0,0,58,4,2006,1,1,206,7357,359,5,3653934.6
5297,67397,53,1,1,51,6,2003,1,1,2690,4018,534,5,6749164.3
5298,22136,28,0,0,72,9,2007,0,0,7089,3362,215,1,2218930.7
5299,66819,4,1,1,54,8,2009,1,0,2132,4775,761,3,6694413.9
5300,39688,69,0,0,79,10,2003,1,1,3321,7469,793,6,3974008.3
5301,66670,26,0,0,42,6,2004,1,0,8416,5210,715,2,6669170.4
5302,66274,25,0,0,76,7,2005,1,1,5386,8030,295,2,6632910.5
5303,67125,40,0,1,49,9,1993,0,0,8717,4546,142,6,6717281.3
5304,72239,23,0,0,20,2,1993,0,0,9534,7142,955,0,7226199.3
5305,71846,42,0,0,4,2,2019,0,0,1399,7325,291,4,7185293.9
5306,73190,67,1,1,27,7,2001,1,1,2873,9717,157,10,7331191.1
5307,20258,100,0,1,60,10,2011,0,0,5859,8924,922,4,2033594.1
5308,79176,5,0,0,45,4,2016,0,1,7164,2510,806,4,7919191.6
5309,54927,67,0,0,16,10,1997,0,0,8481,211,613,7,5494599.7
5310,62960,39,1,1,72,10,2013,0,0,3214,2650,643,0,6305088.3
5311,7002,78,1,1,37,8,1995,1,0,3821,9291,661,6,710140.5
5312,65029,14,0,0,70,2,2021,0,1,3184,4371,159,6,6507042.1
5313,71876,43,0,1,24,1,2019,1,0,8135,6259,618,9,7194841.9
5314,81468,19,0,1,39,2,2009,1,1,7553,1958,184,0,8152781.9
5315,80823,23,0,1,31,9,2004,1,0,1180,951,307,6,8088333.4
5316,57132,74,1,0,70,8,2014,0,1,671,6361,832,10,5724484.4
5317,29528,60,0,0,16,2,2016,1,0,2515,8986,934,10,2954357.6
5318,80759,34,1,1,79,1,2009,0,0,1339,3938,242,2,8087126.9
5319,94540,98,1,1,20,2,2012,1,0,5199,1873,568,2,9460696.2
5320,48070,2,0,0,65,4,2013,0,1,4077,1755,109,2,4812736.3
5321,8962,89,1,1,49,10,2008,0,0,4716,3046,742,2,906747.8
5322,41738,48,0,0,41,10,2019,0,1,3875,2916,856,2,4176013.9
5323,62314,96,1,1,32,3,1997,0,1,3322,6315,584,0,6241387.7
5324,50668,4,1,0,29,1,2006,1,0,8205,7911,502,5,5071084.6
5325,2725,13,1,0,50,9,2014,1,1,9573,3744,146,1,280421.4
5326,88205,20,1,0,63,5,1998,1,0,7110,9933,404,0,8827584.8
5327,51785,24,1,1,81,8,2003,1,0,7229,984,865,9,5191640.3
5328,52284,59,0,1,58,9,2013,1,1,6926,9421,301,2,5236681.3
5329,77411,3,1,1,9,6,2018,0,0,6481,2257,152,8,7746795.8
5330,50875,65,1,1,43,7,1991,1,0,8637,4362,178,7,5097157.1
5331,5640,2,1,0,44,2,2018,1,1,8766,2956,313,0,567329.8
5332,4371,73,1,0,13,4,2020,1,1,9765,5276,563,7,440119.0
5333,98257,19,0,0,69,1,2001,1,1,8466,1595,689,3,9828903.1
5334,90499,27,1,1,75,1,1997,0,0,7822,268,745,3,9057504.7
5335,622,81,0,0,17,1,2010,0,1,6506,9958,528,2,63977.0
5336,40777,39,1,0,53,8,1993,1,0,5905,2249,885,9,4085326.3
5337,1008,4,0,0,73,8,2005,1,1,7988,6306,505,6,102749.5
5338,57718,14,1,0,69,1,1993,1,0,9975,7703,573,1,5781612.3
5339,17167,90,0,1,60,3,2004,1,0,9477,7933,757,6,1722105.4
5340,46131,39,0,1,31,8,2013,0,1,8713,7161,933,0,4616542.3
5341,40567,56,1,0,96,3,2001,1,1,8629,606,491,8,4065377.1
5342,77151,59,0,1,7,1,2016,1,1,7404,8951,535,9,7718218.6
5343,94943,96,0,1,21,9,1991,1,0,6589,7628,917,1,9497260.1
5344,31179,87,1,0,56,6,2008,0,1,5749,3901,641,3,3126446.8
5345,80693,79,1,0,80,4,2018,1,1,5794,2813,653,2,8078843.8
5346,16145,57,1,1,24,3,2008,1,0,3209,791,265,8,1624354.8
5347,9678,10,1,0,87,5,2008,0,0,2142,7722,787,5,971236.8
5348,73554,81,0,0,46,9,2004,0,0,5221,7101,289,4,7358902.4
5349,6914,33,0,1,29,10,1996,1,0,1723,5850,263,10,697528.6
5350,2995,85,0,1,10,3,2019,1,1,9970,9684,569,10,303184.9
5351,68245,23,0,0,99,1,2005,1,1,7027,3022,374,9,6827724.5
5352,52649,43,0,1,54,8,2004,1,0,908,3248,503,7,5272349.4
5353,39040,42,0,0,50,3,2009,1,1,9320,5752,936,3,3905700.9
5354,33936,95,1,1,93,4,2018,1,0,11,4743,590,9,3406131.8
5355,18762,97,1,0,7,8,1991,0,1,2869,7616,504,6,1880746.1
5356,40952,58,1,1,57,10,2004,1,1,1473,2886,688,0,4104641.4
5357,90404,26,1,1,9,4,2004,1,0,4656,3857,931,4,9048377.4
5358,94947,30,1,0,97,6,2000,1,1,4753,9807,364,9,9501779.0
5359,81866,45,1,0,53,8,2007,1,1,6574,4155,396,8,8192664.7
5360,49909,3,0,1,5,3,2006,0,0,3565,889,228,2,4994456.6
5361,31042,52,1,1,48,8,2017,1,0,1653,1060,294,0,3111504.7
5362,35810,65,0,1,100,7,2001,0,1,1939,695,696,4,3589881.1
5363,2985,53,1,0,12,4,2011,0,0,7032,564,943,1,301138.1
5364,63693,2,1,0,36,2,2005,1,0,5515,1292,873,5,6375077.5
5365,94754,53,0,0,82,10,2010,0,0,3353,4076,688,5,9481349.0
5366,15162,41,1,0,91,2,2012,1,1,8215,1305,806,6,1521757.2
5367,32956,2,1,1,46,2,1993,1,1,7599,4489,838,2,3305549.3
5368,96224,16,0,1,33,2,1990,0,0,6992,4172,573,7,9627880.0
5369,86806,78,0,0,96,6,2001,1,1,8692,1807,515,0,8683516.1
5370,42537,43,0,0,74,5,2010,1,0,6399,7712,547,4,4256423.0
5371,77045,29,0,1,25,1,2013,1,0,6537,6920,955,9,7708578.3
5372,76912,77,1,0,2,2,2005,0,0,5294,2174,993,2,7695798.5
5373,33814,70,0,1,63,8,2014,1,0,3128,8963,328,4,3390442.4
5374,4052,14,1,1,34,1,2002,1,0,247,4181,953,0,416251.2
5375,634,64,0,1,10,4,1990,1,1,5713,4559,588,3,66144.0
5376,32325,98,0,1,22,4,2009,0,0,8975,5166,758,3,3237949.9
5377,59348,69,0,0,45,1,1995,0,0,3429,8363,876,3,5939099.5
5378,40148,80,0,1,91,9,2003,1,1,9401,9584,692,4,4023820.3
5379,62064,33,1,1,34,6,2007,0,0,4987,198,710,6,6216761.7
5380,23172,83,0,0,19,5,2015,1,0,7661,1185,435,2,2319447.5
5381,80277,78,1,1,27,10,2019,0,1,5542,1722,523,7,8038200.9
5382,62236,45,0,0,32,7,2011,1,1,5406,2590,919,8,6224903.1
5383,58110,7,1,1,1,5,2003,1,1,9379,7325,499,4,5814953.3
5384,99952,41,1,0,69,10,2000,0,1,1285,7588,192,9,9998411.0
5385,9780,95,0,1,36,9,1992,0,0,7110,8941,537,10,982222.2
5386,26230,91,1,1,21,3,2005,1,1,4570,2280,474,0,2630871.5
5387,44509,50,1,0,26,3,2005,0,0,7221,7761,267,6,4454810.5
5388,94182,78,0,1,58,6,2005,0,1,1660,5065,535,3,9426417.5
5389,28309,57,0,1,36,9,2009,0,1,3323,265,501,7,2838029.9
5390,98710,68,1,0,40,1,1994,0,0,3411,7396,260,4,9877813.4
5391,6362,94,1,0,95,6,1994,0,1,4341,2967,328,3,644794.4
5392,21857,93,1,0,16,6,2006,0,1,8040,8580,147,5,2191307.6
5393,60064,57,1,0,93,9,2015,1,1,8570,972,490,1,6014103.5
5394,41526,16,1,0,91,9,2014,1,0,8349,600,575,2,4163200.4
5395,65163,42,0,1,49,5,2018,0,1,1666,6845,940,8,6521655.8
5396,38355,80,1,1,22,8,1992,0,0,5234,2855,487,3,3840740.2
5397,8020,80,0,1,85,8,2012,1,0,6296,6951,970,7,810755.2
5398,95780,86,0,1,36,8,2011,0,1,3382,8968,301,0,9583143.1
5399,63267,74,1,0,36,5,2007,0,0,988,5333,316,3,6335282.7
5400,69314,16,1,1,80,8,2020,0,1,2084,8349,118,1,6940209.0
5401,37781,12,0,0,31,6,2010,1,1,9571,376,472,4,3781636.0
5402,77210,59,1,1,27,7,1999,1,0,1272,1418,217,5,7729101.9
5403,50792,60,0,1,74,9,2021,0,1,9192,6411,451,8,5089100.1
